2020-04-26 14:27:31,778 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23392 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:27:31,780 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:27:32,217 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.895 seconds (JVM running for 1.675)
2020-04-26 14:27:32,231 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: arg0=motka.abhishek.auditor.Modal@6e950bcf[hello=0,valid=true,world=1]&
2020-04-26 14:28:38,204 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23476 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:28:38,208 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:28:38,605 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.857 seconds (JVM running for 1.49)
2020-04-26 14:28:38,619 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: arg0=motka.abhishek.auditor.Modal@525575[hello=0,valid=true,world=1]&
2020-04-26 14:28:38,619 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: arg0=Abhishek&
2020-04-26 14:29:10,029 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23486 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:29:10,031 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:29:10,443 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.865 seconds (JVM running for 1.502)
2020-04-26 14:29:10,458 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: arg0=motka.abhishek.auditor.Modal@4612b856[valid=true,world=1]&
2020-04-26 14:29:10,458 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: arg0=Abhishek&
2020-04-26 14:31:19,735 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23509 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:31:19,737 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:31:20,127 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.841 seconds (JVM running for 1.613)
2020-04-26 14:31:20,145 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@5b1ebf56[valid=true,world=1] }
2020-04-26 14:31:20,145 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=Abhishek }
2020-04-26 14:31:48,154 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23519 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:31:48,162 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:31:48,628 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.873 seconds (JVM running for 1.476)
2020-04-26 14:31:48,643 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@2dcd168a[world=1] }
2020-04-26 14:31:48,643 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=Abhishek }
2020-04-26 14:32:07,352 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23525 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:32:07,360 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:32:07,940 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.913 seconds (JVM running for 1.509)
2020-04-26 14:32:07,956 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@4ce7fffa[hello=0,valid=true,world=1] }
2020-04-26 14:32:07,956 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=Abhishek }
2020-04-26 14:32:26,037 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23531 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:32:26,039 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:32:26,424 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.866 seconds (JVM running for 1.569)
2020-04-26 14:32:26,439 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@5143c662[hello=0,valid=true,world=1] }
2020-04-26 14:32:26,439 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 14:44:33,178 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23627 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:44:33,180 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:44:33,593 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.806 seconds (JVM running for 1.697)
2020-04-26 14:44:33,608 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@6995bf68[hello=0,valid=true,world=1] }
2020-04-26 14:45:25,376 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23636 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 14:45:25,379 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 14:45:25,775 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.857 seconds (JVM running for 1.673)
2020-04-26 14:45:25,792 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@5d12a356[hello=0,valid=true,world=1] }
2020-04-26 14:45:25,793 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Exiting << motka.abhishek.auditor.TestObject.print Returned: null
2020-04-26 14:45:25,793 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 14:45:25,793 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:03:59,186 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23873 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:03:59,189 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:03:59,576 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.78 seconds (JVM running for 1.745)
2020-04-26 15:03:59,591 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@53fd0d10[hello=0,valid=true,world=1] }
2020-04-26 15:03:59,592 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second  ]Exiting << motka.abhishek.auditor.TestObject.print Returned: null
2020-04-26 15:03:59,593 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:03:59,593 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second  ]Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:04:38,334 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23881 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:04:38,336 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:04:38,734 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.757 seconds (JVM running for 1.735)
2020-04-26 15:04:38,750 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@6fb365ed[hello=0,valid=true,world=1] }
2020-04-26 15:04:38,751 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ]Exiting << motka.abhishek.auditor.TestObject.print Returned: null
2020-04-26 15:04:38,751 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:04:38,751 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ]Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:05:11,029 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23891 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:05:11,031 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:05:11,430 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.682 seconds (JVM running for 1.787)
2020-04-26 15:05:11,446 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@4b3ed2f0[hello=0,valid=true,world=1] }
2020-04-26 15:05:11,447 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: null
2020-04-26 15:05:11,447 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:05:11,447 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:06:32,719 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23903 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:06:32,721 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:06:33,119 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.753 seconds (JVM running for 1.724)
2020-04-26 15:06:33,135 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@3da30852[hello=0,valid=true,world=1] }
2020-04-26 15:06:33,136 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: null
2020-04-26 15:06:33,136 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:06:33,136 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:07:15,698 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23913 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:07:15,700 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:07:16,102 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.841 seconds (JVM running for 1.484)
2020-04-26 15:07:16,117 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@7ca20101[hello=0,valid=true,world=1] }
2020-04-26 15:07:16,118 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@7ca20101[hello=0,valid=true,world=1]
2020-04-26 15:07:16,118 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:07:16,119 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:07:55,925 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23926 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:07:55,927 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:07:56,321 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.852 seconds (JVM running for 1.582)
2020-04-26 15:07:56,336 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@7ac0e420[hello=0,valid=true,world=1] }
2020-04-26 15:07:56,337 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@7ac0e420[valid=true,world=1]
2020-04-26 15:07:56,337 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:07:56,337 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:08:27,031 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23933 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:08:27,034 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:08:27,424 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.857 seconds (JVM running for 1.5)
2020-04-26 15:08:27,439 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@78383390[hello=0,valid=true,world=1] }
2020-04-26 15:08:27,440 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@78383390[valid=true,world=1]
2020-04-26 15:08:27,440 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:08:27,441 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:08:51,408 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 23940 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:08:51,415 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:08:51,828 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.877 seconds (JVM running for 1.548)
2020-04-26 15:08:51,844 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@2a448449[hello=0,valid=true,world=1] }
2020-04-26 15:08:51,845 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@2a448449[valid=true,world=1]
2020-04-26 15:08:51,845 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:08:51,846 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:20:30,390 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24195 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:20:30,394 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:20:30,787 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.865 seconds (JVM running for 1.499)
2020-04-26 15:20:30,803 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@41d426b5[hello=0,valid=true,world=1] }
2020-04-26 15:20:30,804 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@41d426b5[valid=true,world=1]
2020-04-26 15:20:30,804 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:20:30,804 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Returned: null
2020-04-26 15:29:53,365 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24668 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:29:53,369 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:29:53,766 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.885 seconds (JVM running for 1.544)
2020-04-26 15:29:53,782 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@691939c9[hello=0,valid=true,world=1] }
2020-04-26 15:29:53,783 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@691939c9[valid=true,world=1]
2020-04-26 15:29:53,783 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:29:53,783 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Exception: java.lang.NullPointerException
	motka.abhishek.auditor.TestObject.printHello(TestObject.java:15)
	motka.abhishek.auditor.AuditorApplication.main(AuditorApplication.java:14)
2020-04-26 15:31:01,732 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24683 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:31:01,734 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:31:02,137 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.761 seconds (JVM running for 1.731)
2020-04-26 15:31:02,153 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@47f9738[hello=0,valid=true,world=1] }
2020-04-26 15:31:02,154 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@47f9738[valid=true,world=1]
2020-04-26 15:31:02,155 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:31:02,155 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Exception: java.lang.NullPointerException
			motka.abhishek.auditor.TestObject.printHello(TestObject.java:15)
			motka.abhishek.auditor.AuditorApplication.main(AuditorApplication.java:14)
2020-04-26 15:32:12,889 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24720 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:32:12,891 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:32:13,271 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.791 seconds (JVM running for 1.654)
2020-04-26 15:32:13,287 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@74bada02[hello=0,valid=true,world=1] }
2020-04-26 15:32:13,288 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@74bada02[valid=true,world=1]
2020-04-26 15:32:13,288 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:32:13,289 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Exception: java.lang.NullPointerException Message: name can't be null
			motka.abhishek.auditor.TestObject.printHello(TestObject.java:15)
			motka.abhishek.auditor.AuditorApplication.main(AuditorApplication.java:14)
2020-04-26 15:33:42,139 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24738 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:33:42,141 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:33:42,513 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.823 seconds (JVM running for 1.624)
